month,ticker,company,credit_reporting,n
2017-03,OMF,OneMain,True,6
2017-04,OMF,OneMain,False,31
2017-04,OMF,OneMain,True,6
2017-05,OMF,OneMain,False,30
2017-05,OMF,OneMain,True,15
2017-07,OMF,OneMain,False,17
2017-07,OMF,OneMain,True,13
2011-12,PNC,PNC Bank,False,34
2012-01,PNC,PNC Bank,False,52
2012-02,PNC,PNC Bank,False,44
2012-03,PNC,PNC Bank,False,116
2012-04,PNC,PNC Bank,False,139
2012-05,PNC,PNC Bank,False,177
2012-06,PNC,PNC Bank,False,140
2012-07,PNC,PNC Bank,False,129
2012-08,PNC,PNC Bank,False,125
2012-09,PNC,PNC Bank,False,114
2012-10,PNC,PNC Bank,False,117
2012-11,PNC,PNC Bank,False,100
2012-11,PNC,PNC Bank,True,1
2012-12,PNC,PNC Bank,False,139
2013-01,PNC,PNC Bank,False,167
2013-02,PNC,PNC Bank,False,131
2013-03,PNC,PNC Bank,False,179
2013-04,PNC,PNC Bank,False,143
2013-04,PNC,PNC Bank,True,1
2013-05,PNC,PNC Bank,False,138
2013-06,PNC,PNC Bank,False,122
2013-07,PNC,PNC Bank,False,147
2013-08,PNC,PNC Bank,False,153
2013-08,PNC,PNC Bank,True,3
2013-09,PNC,PNC Bank,False,112
2013-10,PNC,PNC Bank,False,107
2013-11,PNC,PNC Bank,False,100
2013-11,PNC,PNC Bank,True,1
2013-12,PNC,PNC Bank,False,131
2014-01,PNC,PNC Bank,False,143
2014-01,PNC,PNC Bank,True,3
2014-02,PNC,PNC Bank,False,172
2014-03,PNC,PNC Bank,False,183
2014-04,PNC,PNC Bank,False,164
2014-04,PNC,PNC Bank,True,1
2014-05,PNC,PNC Bank,False,145
2014-06,PNC,PNC Bank,False,150
2014-07,PNC,PNC Bank,False,161
2014-08,PNC,PNC Bank,False,142
2014-09,PNC,PNC Bank,False,140
2014-10,PNC,PNC Bank,False,189
2014-11,PNC,PNC Bank,False,111
2014-12,PNC,PNC Bank,False,128
2015-01,PNC,PNC Bank,False,115
2015-01,PNC,PNC Bank,True,1
2015-02,PNC,PNC Bank,False,110
2015-03,PNC,PNC Bank,False,140
2015-04,PNC,PNC Bank,False,147
2015-05,PNC,PNC Bank,False,114
2015-06,PNC,PNC Bank,False,145
2015-07,PNC,PNC Bank,False,142
2015-08,PNC,PNC Bank,False,158
2015-08,PNC,PNC Bank,True,1
2015-09,PNC,PNC Bank,False,146
2015-10,PNC,PNC Bank,False,127
2015-11,PNC,PNC Bank,False,116
2015-11,PNC,PNC Bank,True,3
2015-12,PNC,PNC Bank,False,128
2016-01,PNC,PNC Bank,False,143
2016-02,PNC,PNC Bank,False,140
2016-03,PNC,PNC Bank,False,144
2016-03,PNC,PNC Bank,True,1
2016-04,PNC,PNC Bank,False,147
2016-05,PNC,PNC Bank,False,112
2016-06,PNC,PNC Bank,False,149
2016-07,PNC,PNC Bank,False,123
2016-08,PNC,PNC Bank,False,147
2016-09,PNC,PNC Bank,False,147
2016-10,PNC,PNC Bank,False,156
2016-11,PNC,PNC Bank,False,125
2016-11,PNC,PNC Bank,True,1
2016-12,PNC,PNC Bank,False,126
2017-01,PNC,PNC Bank,False,147
2017-02,PNC,PNC Bank,False,127
2017-02,PNC,PNC Bank,True,4
2017-03,PNC,PNC Bank,False,137
2017-04,PNC,PNC Bank,False,122
2017-04,PNC,PNC Bank,True,7
2017-05,PNC,PNC Bank,False,117
2017-05,PNC,PNC Bank,True,5
2017-07,PNC,PNC Bank,False,123
2017-07,PNC,PNC Bank,True,5
2012-04,CACC,CREDIT ACCEPTANCE,False,1
2012-06,CACC,CREDIT ACCEPTANCE,False,1
2012-10,CACC,CREDIT ACCEPTANCE,False,1
2012-12,CACC,CREDIT ACCEPTANCE,False,4
2013-01,CACC,CREDIT ACCEPTANCE,False,2
2013-02,CACC,CREDIT ACCEPTANCE,False,1
2013-03,CACC,CREDIT ACCEPTANCE,False,3
2013-04,CACC,CREDIT ACCEPTANCE,False,6
2013-05,CACC,CREDIT ACCEPTANCE,False,6
2013-05,CACC,CREDIT ACCEPTANCE,True,1
2013-06,CACC,CREDIT ACCEPTANCE,False,3
2013-08,CACC,CREDIT ACCEPTANCE,False,5
2013-10,CACC,CREDIT ACCEPTANCE,False,9
2013-11,CACC,CREDIT ACCEPTANCE,False,10
2013-12,CACC,CREDIT ACCEPTANCE,False,10
2014-01,CACC,CREDIT ACCEPTANCE,False,8
2014-02,CACC,CREDIT ACCEPTANCE,False,11
2014-03,CACC,CREDIT ACCEPTANCE,False,9
2014-04,CACC,CREDIT ACCEPTANCE,False,12
2014-05,CACC,CREDIT ACCEPTANCE,False,11
2014-06,CACC,CREDIT ACCEPTANCE,False,14
2014-07,CACC,CREDIT ACCEPTANCE,False,7
2014-08,CACC,CREDIT ACCEPTANCE,False,13
2014-09,CACC,CREDIT ACCEPTANCE,False,11
2014-10,CACC,CREDIT ACCEPTANCE,False,11
2014-11,CACC,CREDIT ACCEPTANCE,False,14
2014-12,CACC,CREDIT ACCEPTANCE,False,9
2015-01,CACC,CREDIT ACCEPTANCE,False,12
2015-02,CACC,CREDIT ACCEPTANCE,False,11
2015-03,CACC,CREDIT ACCEPTANCE,False,13
2015-04,CACC,CREDIT ACCEPTANCE,False,8
2015-05,CACC,CREDIT ACCEPTANCE,False,15
2015-06,CACC,CREDIT ACCEPTANCE,False,14
2015-07,CACC,CREDIT ACCEPTANCE,False,17
2015-08,CACC,CREDIT ACCEPTANCE,False,23
2015-09,CACC,CREDIT ACCEPTANCE,False,16
2015-10,CACC,CREDIT ACCEPTANCE,False,12
2015-11,CACC,CREDIT ACCEPTANCE,False,17
2015-11,CACC,CREDIT ACCEPTANCE,True,1
2015-12,CACC,CREDIT ACCEPTANCE,False,16
2015-12,CACC,CREDIT ACCEPTANCE,True,1
2016-01,CACC,CREDIT ACCEPTANCE,False,20
2016-02,CACC,CREDIT ACCEPTANCE,False,13
2016-03,CACC,CREDIT ACCEPTANCE,False,15
2016-04,CACC,CREDIT ACCEPTANCE,False,25
2016-05,CACC,CREDIT ACCEPTANCE,False,7
2016-06,CACC,CREDIT ACCEPTANCE,False,22
2016-07,CACC,CREDIT ACCEPTANCE,False,21
2016-08,CACC,CREDIT ACCEPTANCE,False,20
2016-09,CACC,CREDIT ACCEPTANCE,False,15
2016-10,CACC,CREDIT ACCEPTANCE,False,30
2016-11,CACC,CREDIT ACCEPTANCE,False,20
2016-12,CACC,CREDIT ACCEPTANCE,False,19
2017-01,CACC,CREDIT ACCEPTANCE,False,27
2017-02,CACC,CREDIT ACCEPTANCE,False,27
2017-03,CACC,CREDIT ACCEPTANCE,False,27
2017-04,CACC,CREDIT ACCEPTANCE,False,22
2017-04,CACC,CREDIT ACCEPTANCE,True,2
2017-05,CACC,CREDIT ACCEPTANCE,False,14
2017-05,CACC,CREDIT ACCEPTANCE,True,6
2017-07,CACC,CREDIT ACCEPTANCE,False,24
2017-07,CACC,CREDIT ACCEPTANCE,True,5
2012-03,NAVI,Navient,False,252
2012-04,NAVI,Navient,False,91
2012-05,NAVI,Navient,False,60
2012-06,NAVI,Navient,False,275
2012-07,NAVI,Navient,False,101
2012-08,NAVI,Navient,False,71
2012-09,NAVI,Navient,False,74
2012-10,NAVI,Navient,False,110
2012-11,NAVI,Navient,False,105
2012-12,NAVI,Navient,False,68
2013-01,NAVI,Navient,False,108
2013-02,NAVI,Navient,False,104
2013-03,NAVI,Navient,False,102
2013-04,NAVI,Navient,False,101
2013-05,NAVI,Navient,False,90
2013-06,NAVI,Navient,False,75
2013-07,NAVI,Navient,False,139
2013-08,NAVI,Navient,False,123
2013-09,NAVI,Navient,False,176
2013-10,NAVI,Navient,False,207
2013-11,NAVI,Navient,False,174
2013-12,NAVI,Navient,False,178
2013-12,NAVI,Navient,True,3
2014-01,NAVI,Navient,False,228
2014-01,NAVI,Navient,True,1
2014-02,NAVI,Navient,False,208
2014-03,NAVI,Navient,False,207
2014-04,NAVI,Navient,False,221
2014-05,NAVI,Navient,False,219
2014-06,NAVI,Navient,False,236
2014-07,NAVI,Navient,False,203
2014-08,NAVI,Navient,False,190
2014-09,NAVI,Navient,False,147
2014-10,NAVI,Navient,False,203
2014-11,NAVI,Navient,False,188
2014-12,NAVI,Navient,False,182
2015-01,NAVI,Navient,False,189
2015-02,NAVI,Navient,False,157
2015-03,NAVI,Navient,False,205
2015-04,NAVI,Navient,False,199
2015-05,NAVI,Navient,False,182
2015-06,NAVI,Navient,False,157
2015-07,NAVI,Navient,False,192
2015-08,NAVI,Navient,False,169
2015-09,NAVI,Navient,False,186
2015-10,NAVI,Navient,False,181
2015-11,NAVI,Navient,False,149
2015-12,NAVI,Navient,False,135
2016-01,NAVI,Navient,False,189
2016-02,NAVI,Navient,False,210
2016-03,NAVI,Navient,False,359
2016-03,NAVI,Navient,True,1
2016-04,NAVI,Navient,False,410
2016-05,NAVI,Navient,False,326
2016-06,NAVI,Navient,False,252
2016-07,NAVI,Navient,False,254
2016-08,NAVI,Navient,False,292
2016-09,NAVI,Navient,False,304
2016-10,NAVI,Navient,False,262
2016-11,NAVI,Navient,False,239
2016-11,NAVI,Navient,True,1
2016-12,NAVI,Navient,False,207
2017-01,NAVI,Navient,False,3868
2017-01,NAVI,Navient,True,6
2017-02,NAVI,Navient,False,1576
2017-02,NAVI,Navient,True,6
2017-03,NAVI,Navient,False,1131
2017-03,NAVI,Navient,True,4
2017-04,NAVI,Navient,False,944
2017-04,NAVI,Navient,True,17
2017-05,NAVI,Navient,False,618
2017-05,NAVI,Navient,True,48
2017-07,NAVI,Navient,False,625
2017-07,NAVI,Navient,True,59
2017-05,COOP,Mr. Cooper,False,7
2017-07,COOP,Mr. Cooper,False,3
2011-12,ONIT,Ocwen,False,52
2012-01,ONIT,Ocwen,False,189
2012-02,ONIT,Ocwen,False,278
2012-03,ONIT,Ocwen,False,240
2012-04,ONIT,Ocwen,False,216
2012-05,ONIT,Ocwen,False,323
2012-06,ONIT,Ocwen,False,494
2012-07,ONIT,Ocwen,False,373
2012-08,ONIT,Ocwen,False,425
2012-09,ONIT,Ocwen,False,289
2012-10,ONIT,Ocwen,False,344
2012-11,ONIT,Ocwen,False,295
2012-12,ONIT,Ocwen,False,277
2013-01,ONIT,Ocwen,False,644
2013-02,ONIT,Ocwen,False,375
2013-03,ONIT,Ocwen,False,401
2013-03,ONIT,Ocwen,True,1
2013-04,ONIT,Ocwen,False,425
2013-04,ONIT,Ocwen,True,1
2013-05,ONIT,Ocwen,False,414
2013-05,ONIT,Ocwen,True,1
2013-06,ONIT,Ocwen,False,339
2013-06,ONIT,Ocwen,True,1
2013-07,ONIT,Ocwen,False,372
2013-07,ONIT,Ocwen,True,2
2013-08,ONIT,Ocwen,False,404
2013-08,ONIT,Ocwen,True,3
2013-09,ONIT,Ocwen,False,318
2013-10,ONIT,Ocwen,False,351
2013-10,ONIT,Ocwen,True,3
2013-11,ONIT,Ocwen,False,345
2013-12,ONIT,Ocwen,False,410
2013-12,ONIT,Ocwen,True,1
2014-01,ONIT,Ocwen,False,538
2014-01,ONIT,Ocwen,True,5
2014-02,ONIT,Ocwen,False,598
2014-03,ONIT,Ocwen,False,687
2014-04,ONIT,Ocwen,False,599
2014-05,ONIT,Ocwen,False,547
2014-06,ONIT,Ocwen,False,481
2014-07,ONIT,Ocwen,False,526
2014-08,ONIT,Ocwen,False,514
2014-08,ONIT,Ocwen,True,1
2014-09,ONIT,Ocwen,False,469
2014-10,ONIT,Ocwen,False,485
2014-10,ONIT,Ocwen,True,2
2014-11,ONIT,Ocwen,False,406
2014-12,ONIT,Ocwen,False,413
2015-01,ONIT,Ocwen,False,433
2015-02,ONIT,Ocwen,False,429
2015-03,ONIT,Ocwen,False,463
2015-04,ONIT,Ocwen,False,454
2015-04,ONIT,Ocwen,True,1
2015-05,ONIT,Ocwen,False,426
2015-06,ONIT,Ocwen,False,445
2015-07,ONIT,Ocwen,False,426
2015-07,ONIT,Ocwen,True,1
2015-08,ONIT,Ocwen,False,410
2015-08,ONIT,Ocwen,True,1
2015-09,ONIT,Ocwen,False,385
2015-09,ONIT,Ocwen,True,1
2015-10,ONIT,Ocwen,False,406
2015-10,ONIT,Ocwen,True,3
2015-11,ONIT,Ocwen,False,317
2015-11,ONIT,Ocwen,True,1
2015-12,ONIT,Ocwen,False,300
2015-12,ONIT,Ocwen,True,2
2016-01,ONIT,Ocwen,False,321
2016-01,ONIT,Ocwen,True,1
2016-02,ONIT,Ocwen,False,313
2016-02,ONIT,Ocwen,True,1
2016-03,ONIT,Ocwen,False,382
2016-04,ONIT,Ocwen,False,302
2016-05,ONIT,Ocwen,False,346
2016-06,ONIT,Ocwen,False,302
2016-07,ONIT,Ocwen,False,292
2016-08,ONIT,Ocwen,False,283
2016-09,ONIT,Ocwen,False,270
2016-10,ONIT,Ocwen,False,254
2016-11,ONIT,Ocwen,False,201
2016-12,ONIT,Ocwen,False,221
2017-01,ONIT,Ocwen,False,218
2017-02,ONIT,Ocwen,False,208
2017-02,ONIT,Ocwen,True,2
2017-03,ONIT,Ocwen,False,219
2017-04,ONIT,Ocwen,False,246
2017-04,ONIT,Ocwen,True,7
2017-05,ONIT,Ocwen,False,262
2017-05,ONIT,Ocwen,True,16
2017-07,ONIT,Ocwen,False,175
2017-07,ONIT,Ocwen,True,11
2011-12,RKT,Rocket Mortgage,False,1
2012-01,RKT,Rocket Mortgage,False,13
2012-02,RKT,Rocket Mortgage,False,3
2012-03,RKT,Rocket Mortgage,False,1
2012-04,RKT,Rocket Mortgage,False,8
2012-05,RKT,Rocket Mortgage,False,8
2012-06,RKT,Rocket Mortgage,False,8
2012-07,RKT,Rocket Mortgage,False,12
2012-08,RKT,Rocket Mortgage,False,12
2012-09,RKT,Rocket Mortgage,False,10
2012-10,RKT,Rocket Mortgage,False,15
2012-11,RKT,Rocket Mortgage,False,13
2012-12,RKT,Rocket Mortgage,False,10
2013-01,RKT,Rocket Mortgage,False,15
2013-02,RKT,Rocket Mortgage,False,15
2013-03,RKT,Rocket Mortgage,False,21
2013-04,RKT,Rocket Mortgage,False,17
2013-05,RKT,Rocket Mortgage,False,16
2013-06,RKT,Rocket Mortgage,False,11
2013-07,RKT,Rocket Mortgage,False,21
2013-08,RKT,Rocket Mortgage,False,19
2013-09,RKT,Rocket Mortgage,False,20
2013-10,RKT,Rocket Mortgage,False,16
2013-11,RKT,Rocket Mortgage,False,15
2013-12,RKT,Rocket Mortgage,False,18
2014-01,RKT,Rocket Mortgage,False,23
2014-02,RKT,Rocket Mortgage,False,13
2014-03,RKT,Rocket Mortgage,False,18
2014-04,RKT,Rocket Mortgage,False,14
2014-04,RKT,Rocket Mortgage,True,1
2014-05,RKT,Rocket Mortgage,False,18
2014-06,RKT,Rocket Mortgage,False,16
2014-07,RKT,Rocket Mortgage,False,21
2014-08,RKT,Rocket Mortgage,False,27
2014-09,RKT,Rocket Mortgage,False,21
2014-10,RKT,Rocket Mortgage,False,20
2014-11,RKT,Rocket Mortgage,False,12
2014-12,RKT,Rocket Mortgage,False,14
2015-01,RKT,Rocket Mortgage,False,22
2015-02,RKT,Rocket Mortgage,False,23
2015-03,RKT,Rocket Mortgage,False,27
2015-04,RKT,Rocket Mortgage,False,22
2015-05,RKT,Rocket Mortgage,False,18
2015-06,RKT,Rocket Mortgage,False,22
2015-07,RKT,Rocket Mortgage,False,28
2015-08,RKT,Rocket Mortgage,False,40
2015-09,RKT,Rocket Mortgage,False,37
2015-10,RKT,Rocket Mortgage,False,29
2015-11,RKT,Rocket Mortgage,False,29
2015-11,RKT,Rocket Mortgage,True,1
2015-12,RKT,Rocket Mortgage,False,23
2016-01,RKT,Rocket Mortgage,False,31
2016-02,RKT,Rocket Mortgage,False,32
2016-03,RKT,Rocket Mortgage,False,27
2016-04,RKT,Rocket Mortgage,False,30
2016-05,RKT,Rocket Mortgage,False,30
2016-06,RKT,Rocket Mortgage,False,37
2016-07,RKT,Rocket Mortgage,False,27
2016-08,RKT,Rocket Mortgage,False,35
2016-09,RKT,Rocket Mortgage,False,26
2016-10,RKT,Rocket Mortgage,False,30
2016-11,RKT,Rocket Mortgage,False,21
2016-12,RKT,Rocket Mortgage,False,32
2017-01,RKT,Rocket Mortgage,False,19
2017-02,RKT,Rocket Mortgage,False,25
2017-03,RKT,Rocket Mortgage,False,28
2017-04,RKT,Rocket Mortgage,False,33
2017-05,RKT,Rocket Mortgage,False,21
2017-05,RKT,Rocket Mortgage,True,5
2017-07,RKT,Rocket Mortgage,False,16
2017-02,UPST,Upstart,False,1
2013-09,ENVA,Enova,False,8
2013-10,ENVA,Enova,False,7
2013-11,ENVA,Enova,False,27
2013-12,ENVA,Enova,False,31
2014-01,ENVA,Enova,False,63
2014-02,ENVA,Enova,False,51
2014-03,ENVA,Enova,False,71
2014-04,ENVA,Enova,False,61
2014-05,ENVA,Enova,False,46
2014-06,ENVA,Enova,False,49
2014-07,ENVA,Enova,False,54
2014-08,ENVA,Enova,False,38
2014-09,ENVA,Enova,False,39
2014-10,ENVA,Enova,False,46
2014-11,ENVA,Enova,False,42
2014-12,ENVA,Enova,False,37
2015-01,ENVA,Enova,False,34
2015-01,ENVA,Enova,True,1
2015-02,ENVA,Enova,False,43
2015-03,ENVA,Enova,False,29
2015-04,ENVA,Enova,False,36
2015-05,ENVA,Enova,False,24
2015-06,ENVA,Enova,False,9
2015-07,ENVA,Enova,False,12
2015-08,ENVA,Enova,False,3
2015-09,ENVA,Enova,False,13
2015-10,ENVA,Enova,False,10
2015-11,ENVA,Enova,False,9
2015-12,ENVA,Enova,False,7
2016-01,ENVA,Enova,False,14
2016-02,ENVA,Enova,False,19
2016-03,ENVA,Enova,False,17
2016-04,ENVA,Enova,False,11
2016-05,ENVA,Enova,False,9
2016-06,ENVA,Enova,False,14
2016-07,ENVA,Enova,False,16
2016-08,ENVA,Enova,False,20
2016-09,ENVA,Enova,False,12
2016-10,ENVA,Enova,False,23
2016-11,ENVA,Enova,False,11
2016-12,ENVA,Enova,False,13
2017-01,ENVA,Enova,False,13
2017-02,ENVA,Enova,False,13
2017-03,ENVA,Enova,False,15
2017-04,ENVA,Enova,False,13
2017-05,ENVA,Enova,False,5
2014-12,OPRT,Oportun,False,2
2015-07,OPRT,Oportun,False,1
2015-09,OPRT,Oportun,False,1
2015-11,OPRT,Oportun,False,4
2015-12,OPRT,Oportun,False,1
2016-01,OPRT,Oportun,False,1
2016-04,OPRT,Oportun,False,2
2016-08,OPRT,Oportun,False,1
2017-02,OPRT,Oportun,False,2
2017-02,OPRT,Oportun,True,1
2017-03,OPRT,Oportun,False,2
2013-11,WRLD,World Acceptance,False,4
2013-12,WRLD,World Acceptance,False,4
2014-01,WRLD,World Acceptance,False,5
2014-02,WRLD,World Acceptance,False,3
2014-03,WRLD,World Acceptance,False,2
2014-04,WRLD,World Acceptance,False,3
2014-05,WRLD,World Acceptance,False,7
2014-06,WRLD,World Acceptance,False,4
2014-07,WRLD,World Acceptance,False,7
2014-08,WRLD,World Acceptance,False,10
2014-09,WRLD,World Acceptance,False,5
2014-10,WRLD,World Acceptance,False,10
2014-11,WRLD,World Acceptance,False,12
2014-12,WRLD,World Acceptance,False,14
2015-01,WRLD,World Acceptance,False,10
2015-02,WRLD,World Acceptance,False,8
2015-03,WRLD,World Acceptance,False,8
2015-04,WRLD,World Acceptance,False,7
2015-05,WRLD,World Acceptance,False,2
2015-06,WRLD,World Acceptance,False,7
2015-07,WRLD,World Acceptance,False,6
2015-08,WRLD,World Acceptance,False,8
2015-09,WRLD,World Acceptance,False,11
2015-10,WRLD,World Acceptance,False,5
2015-11,WRLD,World Acceptance,False,4
2015-12,WRLD,World Acceptance,False,10
2016-01,WRLD,World Acceptance,False,4
2016-02,WRLD,World Acceptance,False,6
2016-03,WRLD,World Acceptance,False,4
2016-04,WRLD,World Acceptance,False,4
2016-05,WRLD,World Acceptance,False,5
2016-06,WRLD,World Acceptance,False,6
2016-07,WRLD,World Acceptance,False,7
2016-08,WRLD,World Acceptance,False,6
2016-10,WRLD,World Acceptance,False,4
2017-01,WRLD,World Acceptance,False,8
2017-02,WRLD,World Acceptance,False,10
2017-03,WRLD,World Acceptance,False,6
2017-03,WRLD,World Acceptance,True,1
2017-04,WRLD,World Acceptance,False,7
2017-05,WRLD,World Acceptance,False,4
2017-05,WRLD,World Acceptance,True,3
2012-09,RM,Regional Management,False,1
2013-11,RM,Regional Management,False,4
2013-12,RM,Regional Management,False,4
2014-01,RM,Regional Management,False,5
2014-02,RM,Regional Management,False,3
2014-03,RM,Regional Management,False,2
2014-04,RM,Regional Management,False,2
2014-05,RM,Regional Management,False,3
2014-06,RM,Regional Management,False,3
2014-07,RM,Regional Management,False,5
2014-08,RM,Regional Management,False,6
2014-09,RM,Regional Management,False,2
2014-10,RM,Regional Management,False,5
2014-12,RM,Regional Management,False,6
2015-01,RM,Regional Management,False,9
2015-02,RM,Regional Management,False,3
2015-03,RM,Regional Management,False,6
2015-04,RM,Regional Management,False,2
2015-05,RM,Regional Management,False,5
2015-07,RM,Regional Management,False,1
2015-08,RM,Regional Management,False,2
2015-09,RM,Regional Management,False,3
2015-10,RM,Regional Management,False,8
2015-11,RM,Regional Management,False,5
2015-12,RM,Regional Management,False,8
2016-01,RM,Regional Management,False,2
2016-02,RM,Regional Management,False,5
2016-03,RM,Regional Management,False,3
2016-04,RM,Regional Management,False,5
2016-05,RM,Regional Management,False,8
2016-07,RM,Regional Management,False,4
2016-08,RM,Regional Management,False,6
2016-09,RM,Regional Management,False,3
2016-11,RM,Regional Management,False,5
2016-12,RM,Regional Management,False,4
2017-02,RM,Regional Management,False,4
2017-03,RM,Regional Management,False,4
2017-03,RM,Regional Management,True,1
2017-04,RM,Regional Management,False,2
2017-05,RM,Regional Management,False,3
2017-05,RM,Regional Management,True,1
2014-08,COIN,Coinbase,False,1
2016-06,COIN,Coinbase,False,3
2016-12,COIN,Coinbase,False,1
2017-05,COIN,Coinbase,False,10
2017-07,COIN,Coinbase,False,112
2013-11,TRU,TRANSUNION,False,1
2013-12,TRU,TRANSUNION,False,1
2014-10,TRU,TRANSUNION,False,2
2015-11,TRU,TRANSUNION,False,2
2016-01,TRU,TRANSUNION,False,2
2016-02,TRU,TRANSUNION,False,1
2016-06,TRU,TRANSUNION,False,6
2017-06,TRU,TRANSUNION,False,19
2017-06,TRU,TRANSUNION,True,1727
2017-08,TRU,TRANSUNION,False,45
2017-08,TRU,TRANSUNION,True,2337
2017-09,TRU,TRANSUNION,False,36
2017-09,TRU,TRANSUNION,True,2389
2017-10,TRU,TRANSUNION,False,45
2017-10,TRU,TRANSUNION,True,2052
2017-11,TRU,TRANSUNION,False,48
2017-11,TRU,TRANSUNION,True,1971
2017-12,TRU,TRANSUNION,False,39
2017-12,TRU,TRANSUNION,True,1860
2018-01,TRU,TRANSUNION,False,54
2018-01,TRU,TRANSUNION,True,2322
2018-02,TRU,TRANSUNION,False,50
2018-02,TRU,TRANSUNION,True,2260
2018-03,TRU,TRANSUNION,False,77
2018-03,TRU,TRANSUNION,True,2369
2018-04,TRU,TRANSUNION,False,75
2018-04,TRU,TRANSUNION,True,2524
2018-05,TRU,TRANSUNION,False,77
2018-05,TRU,TRANSUNION,True,2375
2018-06,TRU,TRANSUNION,False,99
2018-06,TRU,TRANSUNION,True,2091
2018-07,TRU,TRANSUNION,False,55
2018-07,TRU,TRANSUNION,True,2271
2018-08,TRU,TRANSUNION,False,119
2018-08,TRU,TRANSUNION,True,2310
2018-09,TRU,TRANSUNION,False,62
2018-09,TRU,TRANSUNION,True,2173
2018-10,TRU,TRANSUNION,False,79
2018-10,TRU,TRANSUNION,True,2517
2018-11,TRU,TRANSUNION,False,62
2018-11,TRU,TRANSUNION,True,2205
2018-12,TRU,TRANSUNION,False,88
2018-12,TRU,TRANSUNION,True,2038
2019-01,TRU,TRANSUNION,False,89
2019-01,TRU,TRANSUNION,True,2087
2019-02,TRU,TRANSUNION,False,89
2019-02,TRU,TRANSUNION,True,2371
2019-03,TRU,TRANSUNION,False,122
2019-03,TRU,TRANSUNION,True,2860
2019-04,TRU,TRANSUNION,False,124
2019-04,TRU,TRANSUNION,True,2918
2019-05,TRU,TRANSUNION,False,137
2019-05,TRU,TRANSUNION,True,3243
2019-06,TRU,TRANSUNION,False,167
2019-06,TRU,TRANSUNION,True,3242
2019-07,TRU,TRANSUNION,False,127
2019-07,TRU,TRANSUNION,True,3559
2019-08,TRU,TRANSUNION,False,148
2019-08,TRU,TRANSUNION,True,3783
2019-09,TRU,TRANSUNION,False,116
2019-09,TRU,TRANSUNION,True,3338
2019-10,TRU,TRANSUNION,False,97
2019-10,TRU,TRANSUNION,True,3668
2019-11,TRU,TRANSUNION,False,81
2019-11,TRU,TRANSUNION,True,3266
2013-09,EFX,EQUIFAX,False,1
2013-11,EFX,EQUIFAX,False,3
2013-12,EFX,EQUIFAX,False,1
2014-07,EFX,EQUIFAX,False,1
2015-01,EFX,EQUIFAX,False,1
2015-05,EFX,EQUIFAX,False,2
2015-06,EFX,EQUIFAX,False,2
2015-07,EFX,EQUIFAX,False,2
2015-12,EFX,EQUIFAX,False,2
2017-06,EFX,EQUIFAX,False,23
2017-06,EFX,EQUIFAX,True,1946
2017-08,EFX,EQUIFAX,False,49
2017-08,EFX,EQUIFAX,True,2339
2017-09,EFX,EQUIFAX,False,56
2017-10,EFX,EQUIFAX,False,56
2017-10,EFX,EQUIFAX,True,2597
2017-11,EFX,EQUIFAX,False,36
2017-11,EFX,EQUIFAX,True,2102
2017-12,EFX,EQUIFAX,False,39
2017-12,EFX,EQUIFAX,True,1970
2018-01,EFX,EQUIFAX,False,65
2018-01,EFX,EQUIFAX,True,2311
2018-02,EFX,EQUIFAX,False,45
2018-02,EFX,EQUIFAX,True,2439
2018-03,EFX,EQUIFAX,False,58
2018-03,EFX,EQUIFAX,True,2348
2018-04,EFX,EQUIFAX,False,66
2018-04,EFX,EQUIFAX,True,2581
2018-05,EFX,EQUIFAX,False,81
2018-05,EFX,EQUIFAX,True,2448
2018-06,EFX,EQUIFAX,False,105
2018-06,EFX,EQUIFAX,True,2206
2018-07,EFX,EQUIFAX,False,87
2018-07,EFX,EQUIFAX,True,2436
2018-08,EFX,EQUIFAX,False,126
2018-08,EFX,EQUIFAX,True,2464
2018-09,EFX,EQUIFAX,False,88
2018-09,EFX,EQUIFAX,True,2281
2018-10,EFX,EQUIFAX,False,94
2018-10,EFX,EQUIFAX,True,2723
2018-11,EFX,EQUIFAX,False,94
2018-11,EFX,EQUIFAX,True,2492
2018-12,EFX,EQUIFAX,False,100
2018-12,EFX,EQUIFAX,True,2318
2019-01,EFX,EQUIFAX,False,81
2019-01,EFX,EQUIFAX,True,2273
2019-02,EFX,EQUIFAX,False,64
2019-02,EFX,EQUIFAX,True,2507
2019-03,EFX,EQUIFAX,False,127
2019-03,EFX,EQUIFAX,True,3079
2019-04,EFX,EQUIFAX,False,109
2019-04,EFX,EQUIFAX,True,3036
2019-05,EFX,EQUIFAX,False,110
2019-05,EFX,EQUIFAX,True,3228
2019-06,EFX,EQUIFAX,False,133
2019-06,EFX,EQUIFAX,True,3386
2019-07,EFX,EQUIFAX,False,112
2019-07,EFX,EQUIFAX,True,3845
2019-08,EFX,EQUIFAX,False,125
2019-08,EFX,EQUIFAX,True,3933
2019-09,EFX,EQUIFAX,False,119
2019-09,EFX,EQUIFAX,True,3624
2019-10,EFX,EQUIFAX,False,84
2019-10,EFX,EQUIFAX,True,3964
2019-11,EFX,EQUIFAX,False,89
2019-11,EFX,EQUIFAX,True,3481
2013-07,EXPGY,Experian,False,2
2013-09,EXPGY,Experian,False,1
2013-10,EXPGY,Experian,False,4
2015-04,EXPGY,Experian,False,4
